,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
7581,077A020047,2128 SE MCCALLA RD,12/1/21,2021,12,2021-12,285000,1985,2051,138.9566065,33.6126908,-83.9848427,13247060313,South Rockdale,POINT (-83.9848427 33.6126908)
7591,079C010325,3474 SE UNDERWOOD CT,11/30/21,2021,11,2021-11,97850,1976,1158,84.49913644,33.5971017,-83.9891771,13247060313,South Rockdale,POINT (-83.9891771 33.5971017)
7593,079B010160,3240 SE LINDA'S CIR,11/30/21,2021,11,2021-11,355368,1986,2412,147.3333333,33.6062881,-83.9882111,13247060313,South Rockdale,POINT (-83.9882111 33.6062881)
7605,079B010243,2349 SE BENJI BLVD,11/29/21,2021,11,2021-11,385000,1987,2958,130.1555105,33.6065684,-83.9868059,13247060313,South Rockdale,POINT (-83.9868059 33.6065684)
7628,079B010043,1938 SE SURREY TRL,11/22/21,2021,11,2021-11,199000,1972,2138,93.07764266,33.604577,-83.9829651,13247060313,South Rockdale,POINT (-83.9829651 33.604577)
7682,079C010372,3300 SE HAVERHILL CT,11/12/21,2021,11,2021-11,319000,1985,3472,91.87788018,33.6015796,-83.9881284,13247060313,South Rockdale,POINT (-83.9881284 33.6015796)
7714,079C010046,3317 SE SPRING CREEK DR,11/2/21,2021,11,2021-11,250000,1974,2963,84.37394533,33.6018334,-83.9812467,13247060313,South Rockdale,POINT (-83.9812467 33.6018334)
7744,079D010571,2136 SE SABLESHIRE WAY,10/28/21,2021,10,2021-10,489900,2021,3224,151.9540943,33.6098124,-83.9980054,13247060313,South Rockdale,POINT (-83.9980054 33.6098124)
7754,077D010213,1909 SE ENFIELD CT,10/27/21,2021,10,2021-10,440000,2003,3330,132.1321321,33.6059365,-84.0034184,13247060313,South Rockdale,POINT (-84.0034184 33.6059365)
7755,079D010076,2700 SE WHITECREST CIR,10/27/21,2021,10,2021-10,385000,1994,2324,165.6626506,33.6065388,-83.9933771,13247060313,South Rockdale,POINT (-83.9933771 33.6065388)
7776,079B010174,2322 SE BENJI BLVD,10/22/21,2021,10,2021-10,337000,1987,2406,140.0665004,33.609328,-83.9862273,13247060313,South Rockdale,POINT (-83.9862273 33.609328)
7815,079B010111,1895 SE SURREY TRL,10/14/21,2021,10,2021-10,280000,1972,2689,104.1279286,33.6037788,-83.984078,13247060313,South Rockdale,POINT (-83.984078 33.6037788)
7818,079C010305,1710 SE UNDERWOOD DR,10/13/21,2021,10,2021-10,200000,1983,1315,152.0912548,33.5970234,-83.9899333,13247060313,South Rockdale,POINT (-83.9899333 33.5970234)
7833,079C010110,1928 SE AMHERST CT,10/8/21,2021,10,2021-10,255000,1994,1567,162.7313338,33.5980555,-83.982838,13247060313,South Rockdale,POINT (-83.982838 33.5980555)
7849,079B010255,3420 SE UNCLE GENE'S WAY,10/5/21,2021,10,2021-10,395000,1989,2318,170.405522,33.609577,-83.9900089,13247060313,South Rockdale,POINT (-83.9900089 33.609577)
7965,077D010187,1531 SE MONTAUK POINT,12/20/19,2019,12,2019-12,297000,2003,2776,106.9884726,33.6091686,-84.0031498,13247060313,South Rockdale,POINT (-84.0031498 33.6091686)
7983,079C010248,3340 SE OAK DR,12/17/19,2019,12,2019-12,140000,1976,1862,75.18796992,33.600977,-83.9784153,13247060313,South Rockdale,POINT (-83.9784153 33.600977)
8076,079C010425,1750 SE SOUTHGATE LN,11/30/20,2020,11,2020-11,192000,1986,1384,138.7283237,33.6017856,-83.991476,13247060313,South Rockdale,POINT (-83.991476 33.6017856)
8132,079B010148,3224 SE OLD SALEM RD,12/29/20,2020,12,2020-12,210000,1999,2072,101.3513514,33.6080262,-83.9908148,13247060313,South Rockdale,POINT (-83.9908148 33.6080262)
8153,079D010053,2711 SE WHITECREST CIR,12/23/20,2020,12,2020-12,253000,1996,2162,117.0212766,33.6075992,-83.9918893,13247060313,South Rockdale,POINT (-83.9918893 33.6075992)
8156,079C010266,2193 SE HAMPTON TRL,12/23/20,2020,12,2020-12,183500,1977,2406,76.26766417,33.5963539,-83.9818874,13247060313,South Rockdale,POINT (-83.9818874 33.5963539)
8173,079D010482,3134 SE BRIAN'S CREEK DR,12/21/20,2020,12,2020-12,300000,2002,2537,118.2499015,33.6022955,-83.9966004,13247060313,South Rockdale,POINT (-83.9966004 33.6022955)
8198,079C010328,3469 SE UNDERWOOD RD,12/16/20,2020,12,2020-12,155000,1976,1420,109.1549296,33.5972434,-83.9885417,13247060313,South Rockdale,POINT (-83.9885417 33.5972434)
8237,077D010283,1140 SE FOUNTAIN CREST DR,12/7/20,2020,12,2020-12,305000,2003,2838,107.4700493,33.6089654,-84.0065999,13247060313,South Rockdale,POINT (-84.0065999 33.6089654)
8305,079D010101,2933 SE CHESTERFIELD WAY,11/20/20,2020,11,2020-11,350500,1990,2758,127.0848441,33.6075796,-84.0009186,13247060313,South Rockdale,POINT (-84.0009186 33.6075796)
8306,079C010161,3365 SE CONCORD COR,11/19/20,2020,11,2020-11,210000,1976,2605,80.61420345,33.6006538,-83.9834167,13247060313,South Rockdale,POINT (-83.9834167 33.6006538)
8330,079B010072,3316 SE OLD SALEM RD,11/16/20,2020,11,2020-11,162900,1967,1628,100.0614251,33.6033702,-83.9747776,13247060313,South Rockdale,POINT (-83.9747776 33.6033702)
8344,079C01345A,3474 SE UNDERWOOD RD,11/12/20,2020,11,2020-11,265000,1983,2860,92.65734266,33.5967697,-83.9877565,13247060313,South Rockdale,POINT (-83.9877565 33.5967697)
8397,079C010180,3364 SE BERKSHIRE BEND,3/15/23,2023,3,2023-3,175000,1974,1834,95.41984733,33.6004594,-83.9839476,13247060313,South Rockdale,POINT (-83.9839476 33.6004594)
8467,079C010348,3251 SE OLD SALEM RD,6/30/23,2023,6,2023-6,271900,1989,2376,114.4360269,33.6030661,-83.9873432,13247060313,South Rockdale,POINT (-83.9873432 33.6030661)
8499,077D010066,1430 SE FALL RIVER DR,6/21/23,2023,6,2023-6,346000,1998,2736,126.4619883,33.6086108,-84.0072994,13247060313,South Rockdale,POINT (-84.0072994 33.6086108)
8518,079B010113,1891 SE SURREY TRL,6/16/23,2023,6,2023-6,274000,1972,2258,121.3463242,33.6033217,-83.9845327,13247060313,South Rockdale,POINT (-83.9845327 33.6033217)
8601,079C010332,3437 SE UNDERWOOD RD,5/19/23,2023,5,2023-5,197500,1983,1427,138.4022425,33.5981287,-83.988831,13247060313,South Rockdale,POINT (-83.988831 33.5981287)
8626,079D010458,2593 SE WESTCHESTER WAY,5/11/23,2023,5,2023-5,450000,2000,2644,170.1966717,33.6088521,-83.9979641,13247060313,South Rockdale,POINT (-83.9979641 33.6088521)
8672,079C010144,2001 SE HAMPTON TRL,4/28/23,2023,4,2023-4,310000,1985,2094,148.0420248,33.6017983,-83.9863513,13247060313,South Rockdale,POINT (-83.9863513 33.6017983)
8679,079C010008,3382 SE SALEM EAST DR,4/28/23,2023,4,2023-4,224600,1973,2088,107.5670498,33.5998397,-83.98011,13247060313,South Rockdale,POINT (-83.98011 33.5998397)
8759,079C010424,1760 SE SOUTHGATE LN,4/6/23,2023,4,2023-4,265000,1987,967,274.0434333,33.6017964,-83.9912487,13247060313,South Rockdale,POINT (-83.9912487 33.6017964)
8796,079D010383,3146 SE EAST BRIAN'S CREEK DR,10/9/18,2018,10,2018-10,209000,1997,2277,91.78743961,33.6027003273962,-83.99706696,13247060313,South Rockdale,POINT (-83.99706696 33.6027003273962)
8821,079D010581,2545 SE WESTCHESTER WAY,3/15/23,2023,3,2023-3,465000,2004,4086,113.8032305,33.6089732,-83.9950714,13247060313,South Rockdale,POINT (-83.9950714 33.6089732)
8825,079D010291,3001 SE MILTON CT,3/14/23,2023,3,2023-3,385000,2001,1949,197.5371986,33.6055072,-83.9900709,13247060313,South Rockdale,POINT (-83.9900709 33.6055072)
8834,079D010387,3147 SE EAST BRIAN'S CREEK DR,11/10/20,2020,11,2020-11,263000,1998,2220,118.4684685,33.6027003273962,-83.99706696,13247060313,South Rockdale,POINT (-83.99706696 33.6027003273962)
8871,079002030E,3503 SE UNDERWOOD RD,2/22/23,2023,2,2023-2,350000,1987,1719,203.6067481,33.5953931,-83.9872192,13247060313,South Rockdale,POINT (-83.9872192 33.5953931)
8949,079C010029,3370 SE SPRING CREEK DR,1/18/23,2023,1,2023-1,293000,1980,2040,143.627451,33.600095,-83.9812378,13247060313,South Rockdale,POINT (-83.9812378 33.600095)
8980,079C010127,2183 SE HAMPTON TRL,1/3/23,2023,1,2023-1,309000,2002,1792,172.4330357,33.5964403,-83.9836647,13247060313,South Rockdale,POINT (-83.9836647 33.5964403)
8988,079B010083,3292 SE OLD SALEM RD,6/16/20,2020,6,2020-6,146000,1972,1883,77.53584705,33.6032884,-83.979366,13247060313,South Rockdale,POINT (-83.979366 33.6032884)
9022,079C010399,1697 SE SALEM WOODS DR,4/10/20,2020,4,2020-4,90000,1985,1200,75.0,33.5996806,-83.9911867,13247060313,South Rockdale,POINT (-83.9911867 33.5996806)
9035,079D010453,2312 SE DEESIDE,4/20/20,2020,4,2020-4,250000,2004,3146,79.46598856,33.6088343,-83.9998442,13247060313,South Rockdale,POINT (-83.9998442 33.6088343)
9043,079C010431,3531 SE SOUTHGATE WAY,1/16/20,2020,1,2020-1,202000,1987,1240,162.9032258,33.6009184,-83.9915587,13247060313,South Rockdale,POINT (-83.9915587 33.6009184)
9058,077D010284,1138 SE FOUNTAIN CREST DR,5/29/20,2020,5,2020-5,300000,2003,3495,85.83690987,33.6091557,-84.0069304,13247060313,South Rockdale,POINT (-84.0069304 33.6091557)
9079,079D010427,1944 SE KEVIN DR,3/13/20,2020,3,2020-3,217500,2001,2764,78.69030391,33.6012189,-83.9941622,13247060313,South Rockdale,POINT (-83.9941622 33.6012189)
9085,079C010309,3431 SE UNDERWOOD CT,10/8/19,2019,10,2019-10,100000,1977,1293,77.33952049,33.5977854619316,-83.9899885,13247060313,South Rockdale,POINT (-83.9899885 33.5977854619316)
9091,079C010177,3382 SE BERKSHIRE BEND,5/28/20,2020,5,2020-5,185000,1977,2151,86.0065086,33.5994997,-83.9838714,13247060313,South Rockdale,POINT (-83.9838714 33.5994997)
9099,077D010196,1551 SE MONTAUK POINT,2/13/20,2020,2,2020-2,295000,2006,3292,89.61117861,33.6067201,-84.0025094,13247060313,South Rockdale,POINT (-84.0025094 33.6067201)
9114,079B010120,3231 SE LINDA'S CIR,3/12/20,2020,3,2020-3,170000,1986,2557,66.48416113,33.6069642,-83.989575,13247060313,South Rockdale,POINT (-83.989575 33.6069642)
9147,079B010090,3280 SE OLD SALEM RD,6/30/20,2020,6,2020-6,175000,1972,2046,85.53274682,33.6031355,-83.981598,13247060313,South Rockdale,POINT (-83.981598 33.6031355)
9148,079D010071,2710 SE WHITECREST CIR,6/30/20,2020,6,2020-6,220000,1994,2677,82.18154651,33.6065082,-83.991848,13247060313,South Rockdale,POINT (-83.991848 33.6065082)
9151,079B010093,3250 SE SPRING WAY,6/30/20,2020,6,2020-6,147105,1972,2202,66.80517711,33.6029284,-83.982714,13247060313,South Rockdale,POINT (-83.982714 33.6029284)
9163,079B010242,2351 SE BENJI BLVD,6/29/20,2020,6,2020-6,265000,1987,2873,92.23807866,33.6062011,-83.9868679,13247060313,South Rockdale,POINT (-83.9868679 33.6062011)
9285,079D010353,3205 SE HALEY'S WAY,5/29/20,2020,5,2020-5,233500,1998,1969,118.5881158,33.6048741,-83.9976748,13247060313,South Rockdale,POINT (-83.9976748 33.6048741)
9311,079C010268,3463 SE SPRING CREEK DR,5/22/20,2020,5,2020-5,199900,1982,2072,96.47683398,33.5972668,-83.981846,13247060313,South Rockdale,POINT (-83.981846 33.5972668)
9374,079D010285,3000 SE MILTON CT,5/5/20,2020,5,2020-5,200100,1994,2547,78.56301531,33.6052308,-83.9906056,13247060313,South Rockdale,POINT (-83.9906056 33.6052308)
9378,079B010284,2350 SE BENJI BLVD,5/4/20,2020,5,2020-5,284900,1988,3125,91.168,33.604688,-83.9862066,13247060313,South Rockdale,POINT (-83.9862066 33.604688)
9404,079B010118,3238 SE OLD SALEM RD,4/28/20,2020,4,2020-4,170000,1999,2039,83.37420304,33.6059771,-83.9894303,13247060313,South Rockdale,POINT (-83.9894303 33.6059771)
9464,079D010360,3219 SE HALEY'S WAY,4/10/20,2020,4,2020-4,249000,1997,2542,97.95436664,33.6041186,-83.9955673,13247060313,South Rockdale,POINT (-83.9955673 33.6041186)
9502,079D010093,2643 SE WESTCHESTER PKWY,3/31/20,2020,3,2020-3,220000,1989,3752,58.63539446,33.6080376,-83.9980298,13247060313,South Rockdale,POINT (-83.9980298 33.6080376)
9517,079C010267,2192 SE HAMPTON TRL,3/25/20,2020,3,2020-3,167000,1977,2179,76.64066085,33.5969638,-83.9818874,13247060313,South Rockdale,POINT (-83.9818874 33.5969638)
9538,079D010338,1404 SE PICKETT'S CT,3/20/20,2020,3,2020-3,273500,1996,2743,99.70834852,33.5918411,-83.9895584,13247060313,South Rockdale,POINT (-83.9895584 33.5918411)
9542,079C010383,3400 SE SALEM MILL TRL,3/18/20,2020,3,2020-3,115900,1985,1805,64.21052632,33.599306,-83.9906495,13247060313,South Rockdale,POINT (-83.9906495 33.599306)
9550,079D010288,3006 SE MILTON CT,3/16/20,2020,3,2020-3,184000,1994,2482,74.13376309,33.6047231,-83.9900709,13247060313,South Rockdale,POINT (-83.9900709 33.6047231)
9601,079B010094,3238 SE SPRING WAY,2/28/20,2020,2,2020-2,155000,1972,1964,78.92057026,33.6032997,-83.9827347,13247060313,South Rockdale,POINT (-83.9827347 33.6032997)
9603,079B010205,3309 SE SAM'S WAY,2/28/20,2020,2,2020-2,210000,1986,1712,122.6635514,33.6096482,-83.9883351,13247060313,South Rockdale,POINT (-83.9883351 33.6096482)
9604,079C010409,1756 SE SALEM WOODS DR,2/28/20,2020,2,2020-2,138000,1985,1200,115.0,33.5986331,-83.9922668,13247060313,South Rockdale,POINT (-83.9922668 33.5986331)
9639,079B010299,3002 SE OLD SALEM RD,1/24/20,2020,1,2020-1,300000,2007,3265,91.88361409,33.6109492,-83.9918067,13247060313,South Rockdale,POINT (-83.9918067 33.6109492)
9643,079B010198,3306 SE SAM'S WAY,2/21/20,2020,2,2020-2,220000,1987,2564,85.80343214,33.609021,-83.9875292,13247060313,South Rockdale,POINT (-83.9875292 33.609021)
9699,079D010428,1942 SE KEVIN DR,1/31/20,2020,1,2020-1,221000,2001,2174,101.6559338,33.6012069,-83.9939143,13247060313,South Rockdale,POINT (-83.9939143 33.6012069)
9700,079C010402,1727 SE SALEM WOODS DR,1/31/20,2020,1,2020-1,154000,1985,1200,128.3333333,33.5990948,-83.9916827,13247060313,South Rockdale,POINT (-83.9916827 33.5990948)
9707,079C010117,3456 SE CONCORD COR,1/30/20,2020,1,2020-1,190000,1973,2147,88.49557522,33.5976902,-83.9842847,13247060313,South Rockdale,POINT (-83.9842847 33.5976902)
9730,079D010462,2667 SE WESTCHESTER PKWY,1/21/20,2020,1,2020-1,273000,1999,2692,101.4115899,33.6095703,-83.9988525,13247060313,South Rockdale,POINT (-83.9988525 33.6095703)
9759,079D010142,2614 SE WESTCHESTER PKWY,1/10/20,2020,1,2020-1,275000,1993,2952,93.15718157,33.6049512,-83.993873,13247060313,South Rockdale,POINT (-83.993873 33.6049512)
9762,077A020046,2126 SE MCCALLA RD,1/9/20,2020,1,2020-1,195000,1985,2000,97.5,33.6126908,-83.9848427,13247060313,South Rockdale,POINT (-83.9848427 33.6126908)
3,100070024,423 SW CENTER CIR,1/12/22,2022,1,2022-1,185000,1967,1338,138.2660688,33.6802761,-84.0750233,13247060203,South Rockdale,POINT (-84.0750233 33.6802761)
15,012A010019,2887 SW BRIDLE CREEK DR,5/16/22,2022,5,2022-5,363600,1996,2018,180.1783944,33.6486849,-84.0835657,13247060203,South Rockdale,POINT (-84.0835657 33.6486849)
47,011A010020,2950 SW GLENHAVEN CT,4/29/22,2022,4,2022-4,195000,1973,1740,112.0689655,33.6684205,-84.0838133,13247060203,South Rockdale,POINT (-84.0838133 33.6684205)
55,011001005A,2956 SW HURST RD,3/15/22,2022,3,2022-3,241900,1964,2052,117.8849903,33.6610847,-84.0815437,13247060203,South Rockdale,POINT (-84.0815437 33.6610847)
65,025A010388,3516 SW HEATHERVALE WAY,2/14/22,2022,2,2022-2,210000,1997,1982,105.9535822,33.6623548,-84.0671833,13247060203,South Rockdale,POINT (-84.0671833 33.6623548)
81,025A010202,1089 SW WEST ADRIAN CIR,1/31/22,2022,1,2022-1,190000,1978,1380,137.6811594,33.6651403,-84.0762202,13247060203,South Rockdale,POINT (-84.0762202 33.6651403)
101,011B010054,1280 SW SCENIC BROOK TRL,5/31/22,2022,5,2022-5,331500,1993,2340,141.6666667,33.6604847,-84.0880682,13247060203,South Rockdale,POINT (-84.0880682 33.6604847)
108,025A010454,3490 SW HEATHERVALE WAY,5/27/22,2022,5,2022-5,350000,1998,1660,210.8433735,33.6665852,-84.0673053,13247060203,South Rockdale,POINT (-84.0673053 33.6665852)
112,011A010110,2691 SW TURNER VALLEY CIR,5/27/22,2022,5,2022-5,257000,1975,1716,149.7668998,33.6710997,-84.075663,13247060203,South Rockdale,POINT (-84.075663 33.6710997)
234,011A010030,905 SW HAVENRIDGE DR,4/25/22,2022,4,2022-4,345000,1991,1656,208.3333333,33.6676093,-84.0823277,13247060203,South Rockdale,POINT (-84.0823277 33.6676093)
240,010B010031,2725 SW LAKESIDE DR,4/21/22,2022,4,2022-4,398000,2001,2475,160.8080808,33.6825494,-84.0770455,13247060203,South Rockdale,POINT (-84.0770455 33.6825494)
267,011A010059,742 SW HAVENRIDGE DR,4/14/22,2022,4,2022-4,240000,1972,1634,146.878825,33.6715002,-84.0790264,13247060203,South Rockdale,POINT (-84.0790264 33.6715002)
268,026A010058,2672 SW OLDE IVY LN,2/18/22,2022,2,2022-2,413000,2002,2985,138.358459,33.6532465,-84.0696992,13247060203,South Rockdale,POINT (-84.0696992 33.6532465)
269,026A010058,2672 SW OLDE IVY LN,4/14/22,2022,4,2022-4,499000,2002,2985,167.1691792,33.6532465,-84.0696992,13247060203,South Rockdale,POINT (-84.0696992 33.6532465)
271,010A010037,1330 SW STONELEIGH DR,4/13/22,2022,4,2022-4,306000,1997,1894,161.56283,33.6720092,-84.0678419,13247060203,South Rockdale,POINT (-84.0678419 33.6720092)
284,011C010016,1048 SW FALLS BROOKE DR,4/8/22,2022,4,2022-4,363000,2001,2272,159.7711268,33.6657486,-84.0862065,13247060203,South Rockdale,POINT (-84.0862065 33.6657486)
305,026A010003,1013 SW MEADOW SPRINGS DR,4/1/22,2022,4,2022-4,280100,1999,2188,128.0164534,33.6552772,-84.0648287,13247060203,South Rockdale,POINT (-84.0648287 33.6552772)
330,012001003B,1509 SW MCDANIEL MILL RD,3/29/22,2022,3,2022-3,395000,1983,2352,167.9421769,33.6499993,-84.078524,13247060203,South Rockdale,POINT (-84.078524 33.6499993)
335,012A010137,1400 SW HADLOW CT,3/28/22,2022,3,2022-3,420000,2003,3202,131.16802,33.6517669,-84.0815437,13247060203,South Rockdale,POINT (-84.0815437 33.6517669)
353,011B010067,1220 SW SCENIC BROOK TRL,3/25/22,2022,3,2022-3,329600,2000,1534,214.863103,33.659851,-84.0867017,13247060203,South Rockdale,POINT (-84.0867017 33.659851)
355,012001019G,3089 SW FLAT SHOALS RD,3/25/22,2022,3,2022-3,436000,1995,2402,181.5154038,33.6457511,-84.086165,13247060203,South Rockdale,POINT (-84.086165 33.6457511)
371,250020004,654 SW MCDANIEL MILL RD,3/22/22,2022,3,2022-3,330000,1963,2548,129.5133438,33.6733073,-84.0649526,13247060203,South Rockdale,POINT (-84.0649526 33.6733073)
377,011A010100,2795 SW TURNER VALLEY CIR,3/21/22,2022,3,2022-3,185000,1977,1549,119.4318915,33.6719891,-84.077417,13247060203,South Rockdale,POINT (-84.077417 33.6719891)
399,011C010009,1041 SW FALLS BROOKE DR,3/14/22,2022,3,2022-3,325000,2003,1848,175.8658009,33.6651944,-84.0864541,13247060203,South Rockdale,POINT (-84.0864541 33.6651944)
417,025A010240,2100 SW MOON DR,3/10/22,2022,3,2022-3,320000,1976,2028,157.790927,33.6670676,-84.0573984,13247060203,South Rockdale,POINT (-84.0573984 33.6670676)
420,011A010129,2490 SW SHERRIE LN,3/10/22,2022,3,2022-3,228000,1987,1764,129.2517007,33.6705804,-84.073455,13247060203,South Rockdale,POINT (-84.073455 33.6705804)
438,025A010037,2256 SW AUGUST CT,3/4/22,2022,3,2022-3,350000,1973,3234,108.2251082,33.665373,-84.0615471,13247060203,South Rockdale,POINT (-84.0615471 33.665373)
457,010C010035,2988 SW ASH GROVE DR,2/28/22,2022,2,2022-2,582000,2018,3612,161.1295681,33.6705082,-84.083772,13247060203,South Rockdale,POINT (-84.083772 33.6705082)
474,026A010042,2601 SW OLDE IVY LN,2/25/22,2022,2,2022-2,475000,2001,3004,158.1225033,33.652314,-84.0747757,13247060203,South Rockdale,POINT (-84.0747757 33.652314)
475,011B010012,3060 SW STONE BRIDGE TRL,2/25/22,2022,2,2022-2,312500,1992,2628,118.9117199,33.6564158,-84.0931795,13247060203,South Rockdale,POINT (-84.0931795 33.6564158)
483,025A010457,3496 SW HEATHERVALE WAY,2/25/22,2022,2,2022-2,305000,1998,2598,117.3979985,33.6658027,-84.0669478,13247060203,South Rockdale,POINT (-84.0669478 33.6658027)
492,025A010187,1045 SW MCDANIEL MILL RD,2/23/22,2022,2,2022-2,150000,1978,1086,138.121547,33.6631872,-84.0736201,13247060203,South Rockdale,POINT (-84.0736201 33.6631872)
542,025A010108,2232 SW BRIARWOOD CIR,2/11/22,2022,2,2022-2,216000,1973,1447,149.2743607,33.6728956,-84.0627236,13247060203,South Rockdale,POINT (-84.0627236 33.6728956)
554,012A010111,1221 SW RHODES WALK,10/13/22,2022,10,2022-10,460000,2002,3404,135.1351351,33.6512627454109,-84.08008359,13247060203,South Rockdale,POINT (-84.08008359 33.6512627454109)
568,012B010044,3031 SW HEIGHTS AVE,2/7/22,2022,2,2022-2,675000,2021,4280,157.7102804,33.6496675,-84.093654,13247060203,South Rockdale,POINT (-84.093654 33.6496675)
585,011A010044,966 SW HAVENRIDGE DR,2/1/22,2022,2,2022-2,245000,1976,1720,142.4418605,33.6664653,-84.0838958,13247060203,South Rockdale,POINT (-84.0838958 33.6664653)
599,011A010093,2661 SW TURNER VALLEY CIR,1/31/22,2022,1,2022-1,225000,1976,1649,136.4463311,33.6726442,-84.0756424,13247060203,South Rockdale,POINT (-84.0756424 33.6726442)
603,012A010110,1227 SW RHODES WALK,5/31/18,2018,5,2018-5,290000,2002,2818,102.9098652,33.6512627454109,-84.08008359,13247060203,South Rockdale,POINT (-84.08008359 33.6512627454109)
605,010B010025,2736 SW LAKESIDE DR,1/28/22,2022,1,2022-1,295000,2002,2867,102.8950122,33.6815206,-84.0764678,13247060203,South Rockdale,POINT (-84.0764678 33.6815206)
612,025A010024,2241 SW AUGUST CT,1/27/22,2022,1,2022-1,295000,1984,1615,182.6625387,33.666405,-84.0608247,13247060203,South Rockdale,POINT (-84.0608247 33.666405)
614,260010050,1943 SW STARR RD,1/27/22,2022,1,2022-1,255000,1964,1418,179.8307475,33.6594505,-84.0520229,13247060203,South Rockdale,POINT (-84.0520229 33.6594505)
636,010C010054,2925 NE ASH GROVE DR,1/21/22,2022,1,2022-1,555000,2016,3918,141.6539051,33.6721598,-84.0814405,13247060203,South Rockdale,POINT (-84.0814405 33.6721598)
671,100070013,2655 SW LAKEVIEW DR,1/11/22,2022,1,2022-1,241900,1966,1496,161.697861,33.6784703,-84.0743911,13247060203,South Rockdale,POINT (-84.0743911 33.6784703)
701,010A010027,1321 SW STONELEIGH DR,2/12/18,2018,2,2018-2,137000,1997,1994,68.70611836,33.6725604,-84.0675054,13247060203,South Rockdale,POINT (-84.0675054 33.6725604)
708,011A010122,2420 SW SHERRIE LN,3/16/18,2018,3,2018-3,112150,1987,1870,59.97326203,33.6724969,-84.0734468,13247060203,South Rockdale,POINT (-84.0734468 33.6724969)
720,012B010003,3007 SW HEIGHTS AVE,6/15/18,2018,6,2018-6,580000,2015,3677,157.7372858,33.6533212,-84.0935714,13247060203,South Rockdale,POINT (-84.0935714 33.6533212)
724,260010003,2279 SW FLAT SHOALS RD,5/18/18,2018,5,2018-5,181000,1962,3036,59.61791831,33.6524331,-84.0627236,13247060203,South Rockdale,POINT (-84.0627236 33.6524331)
725,010C010031,3209 SW CRANBERRY WAY,2/14/18,2018,2,2018-2,355900,2017,4123,86.32064031,33.6699631,-84.0828435,13247060203,South Rockdale,POINT (-84.0828435 33.6699631)
769,012001019G,3089 SW FLAT SHOALS RD,4/13/18,2018,4,2018-4,253700,1995,2402,105.6203164,33.6457511,-84.086165,13247060203,South Rockdale,POINT (-84.086165 33.6457511)
798,025A010264,885 SW SMYRNA RD,1/31/18,2018,1,2018-1,98000,1977,1378,71.11756168,33.6674737,-84.0531494,13247060203,South Rockdale,POINT (-84.0531494 33.6674737)
803,010C010034,3200 SW CRANBERRY WAY,6/25/18,2018,6,2018-6,403353,2018,3805,106.0060447,33.6705281,-84.0832768,13247060203,South Rockdale,POINT (-84.0832768 33.6705281)
814,010A010023,2430 SW TURNER RD,4/12/18,2018,4,2018-4,116340,1997,1614,72.08178439,33.6733884,-84.0666449,13247060203,South Rockdale,POINT (-84.0666449 33.6733884)
826,012A010108,1236 SW RHODES WALK,10/7/21,2021,10,2021-10,355000,2002,3138,113.1293818,33.6514574775822,-84.07962919,13247060203,South Rockdale,POINT (-84.07962919 33.6514574775822)
830,011B010048,1291 SW SCENIC BROOK TRL,1/12/18,2018,1,2018-1,180000,1994,2518,71.4853058,33.6605254,-84.0889711,13247060203,South Rockdale,POINT (-84.0889711 33.6605254)
843,025A010133,2265 SW BRIARWOOD CIR,6/8/18,2018,6,2018-6,65000,1978,1326,49.01960784,33.6721416,-84.0606183,13247060203,South Rockdale,POINT (-84.0606183 33.6721416)
844,260010080,1387 SW MOURNING DOVE DR,3/8/18,2018,3,2018-3,254000,1990,2474,102.6677445,33.6542736,-84.0602468,13247060203,South Rockdale,POINT (-84.0602468 33.6542736)
856,110010043,1419 SW KINGS POINT WAY,7/30/20,2020,7,2020-7,424900,2019,3873,109.7082365,33.6575716454144,-84.08269366,13247060203,South Rockdale,POINT (-84.08269366 33.6575716454144)
862,026A010045,2613 SW OLDE IVY LN,3/15/18,2018,3,2018-3,249000,2001,3033,82.09693373,33.6523101,-84.0737852,13247060203,South Rockdale,POINT (-84.0737852 33.6523101)
869,025A010265,875 SW SMYRNA RD,1/10/18,2018,1,2018-1,91700,1976,1518,60.40843215,33.6677835,-84.05327,13247060203,South Rockdale,POINT (-84.05327 33.6677835)
904,011B010057,2831 SW STONE BRIDGE TR,4/30/18,2018,4,2018-4,218245,1994,2649,82.38769347,33.6610086,-84.0872381,13247060203,South Rockdale,POINT (-84.0872381 33.6610086)
922,011B010034,3000 SW WATER BROOK DR,5/3/18,2018,5,2018-5,138000,1992,2328,59.27835052,33.657968,-84.0891003,13247060203,South Rockdale,POINT (-84.0891003 33.657968)
949,011A010007,749 SW HAVENRIDGE DR,6/11/18,2018,6,2018-6,116000,1972,1460,79.45205479,33.6707976,-84.0798105,13247060203,South Rockdale,POINT (-84.0798105 33.6707976)
953,010A010025,1301 SW STONELEIGH DR,4/18/18,2018,4,2018-4,95000,1997,1633,58.17513778,33.6723516,-84.06681,13247060203,South Rockdale,POINT (-84.06681 33.6723516)
963,026A010046,2617 SW OLDE IVY LN,6/29/18,2018,6,2018-6,225000,2001,3182,70.71024513,33.6523359,-84.0734138,13247060203,South Rockdale,POINT (-84.0734138 33.6523359)
